id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,bOutSec,r1OutSec,r2OutSec,r3OutSec,bOutCode,r1OutCode,r2OutCode,r3OutCode,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,result,cPlr,sb2Sec,sb3Sec,sbhSec,ass
11,1,1,1,0,2,2,0,0,1,0,255,3,255,10,554.586,"Penguin_iDOL",R,14,81,106,-1.471,-0.164,-0.24,1.882,-1.365,1.939,-36.49,21.668,91,9,0,0,0,376.237,312.348,26.079,0,0,0,2,1,R,"Yes_Man_",190,85.072,0.5,0,52,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,-37.431,0,"HANA_ARASHI",-0.13,-17.556,0,"펜케이크",-21.703,-46.83,0,"「론구」",-12.543,-59.604,0,"시즈카_Shizuka",19.054,-44.543,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,556.106,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,559.617,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
12,1,1,1,0,0,0,1,0,1,0,255,3,255,11,572.404,"Penguin_iDOL",R,26,86,139,0.302,0.787,0.228,1.841,0.131,1.947,-36.49,25,78,22,0,0,0,-5.792,-176.5,25.576,0,0,0,3,2,R,"Po_cari",190,95,0.45,0,51,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,-37.616,0,"HANA_ARASHI",-0.09,-17.523,0,"펜케이크",-22.383,-47.931,0,"「론구」",-14.508,-62.747,0,"시즈카_Shizuka",19.98,-45.083,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,573.813,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
13,1,1,1,0,0,1,1,0,1,0,255,3,255,12,586.778,"Penguin_iDOL",R,14,90,126,2.305,-1.055,0.262,1.883,0.478,1.322,-36.49,30.54,79,21,0,1,0,340.289,366.338,21.984,0,0,0,3,2,R,"Po_cari",190,95,0.45,0,51,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004,-37.612,0,"HANA_ARASHI",-0.074,-17.536,0,"펜케이크",-22.365,-47.95,0,"「론구」",-15.4,-63.866,0,"시즈카_Shizuka",19.585,-45.424,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,588.215,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
14,1,1,1,0,1,1,1,0,1,0,255,3,255,13,598.323,"Penguin_iDOL",R,27,86,139,-0.582,-0.731,0.15,1.816,-0.306,1.048,-36.49,26.196,69,31,0,0,0,34.902,-104.197,15.867,0,0,0,3,2,R,"Po_cari",190,95,0.45,0,51,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071,-37.802,0,"HANA_ARASHI",-0.075,-17.563,0,"펜케이크",-22.375,-47.946,0,"「론구」",-15.379,-63.876,0,"시즈카_Shizuka",19.565,-45.393,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,599.786,,,,,,,,,,,,599.656,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
15,1,1,1,0,1,2,1,0,1,0,255,3,255,14,614.856,"Penguin_iDOL",R,27,88,140,-0.042,0.965,0.209,1.892,0.042,2.114,-36.49,23.592,84,16,0,2,0,-51.465,-112.489,24.76,0,0,1,3,2,R,"Po_cari",190,95,0.45,3,51,W,Y,615.981,123,34,89,31,22,137,96,25.337,52.722,-0.371,1.354,-18.707,0.93,0,0.228,28.594,545.305,-226.85,-0.197,-36.834,0,"HANA_ARASHI",-0.086,-17.547,0,"펜케이크",-22.323,-47.909,0,"「론구」",-15.487,-63.932,0,"시즈카_Shizuka",19.437,-45.313,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,618.645,-63.342,-57.376,0,0,0,0,0,0,0,,,,,,,,,,,,,630.746,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"",619.928,,,0
16,1,1,1,0,1,2,1,0,1,0,255,3,255,15,633.546,"Penguin_iDOL",R,3,72,101,-1.832,-0.433,0.202,1.809,0.007,1.349,-36.49,23.725,96,4,0,1,0,-397.704,0,10.373,0,0,0,3,2,R,"Po_cari",190,95,0.45,0,51,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,-37.65,0,"HANA_ARASHI",-0.095,-17.5,0,"펜케이크",-22.538,-48.111,0,"「론구」",-17.126,-63.038,0,"시즈카_Shizuka",19.083,-47.539,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.85,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,635.108,,,,,,,,,,,,649.1,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",638.118,,,0
17,1,1,1,0,2,2,1,0,1,0,255,3,255,16,649.36,"Penguin_iDOL",R,14,80,105,-1.277,-0.4,-0.214,2.024,-1.274,1.786,-36.49,30.244,92,8,0,0,0,372.687,312.348,21.131,0,0,1,3,2,R,"Po_cari",190,95,0.45,0,51,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,-37.749,0,"HANA_ARASHI",-0.082,-17.542,0,"펜케이크",-23.214,-48.346,0,"「론구」",-16.524,-63.469,0,"시즈카_Shizuka",19.723,-47.913,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,650.931,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",652.937,,,0
18,1,1,1,0,0,0,2,0,1,0,255,3,255,17,671.171,"Penguin_iDOL",R,27,85,138,-0.549,-0.857,0.167,1.815,-0.288,0.992,-36.49,28.877,76,24,0,2,0,36.946,-104.02,11.968,0,0,1,4,5,L,"ddil_ddil69",175.8,90,0.4,3,49,W,Y,672.231,166,61,73,61,27,140,111,114.993,-56.419,-0.099,0.68,-20.589,0.8,0,0.228,-148.435,-517.811,264.27,0.313,-37.093,0,"HANA_ARASHI",-0.129,-17.55,0,"펜케이크",-21.523,-48.641,0,"「론구」",-11.911,-65.922,0,"시즈카_Shizuka",18.712,-45.363,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,671.254,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"",674.934,,,0
19,1,1,1,0,0,1,2,0,1,0,255,3,255,18,689.8,"Penguin_iDOL",R,14,81,106,-1.076,0.059,-0.203,1.908,-1.249,2.022,-36.49,24.435,88,12,0,0,0,411.194,260.611,18.49,0,0,0,4,5,L,"ddil_ddil69",175.8,90,0.4,0,49,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,-37.764,0,"HANA_ARASHI",-0.079,-17.497,0,"펜케이크",-22.004,-48.368,0,"「론구」",-11.855,-65.945,0,"시즈카_Shizuka",18.914,-45.447,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,691.375,,,,,,,,,,,,689.822,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",693.519,,,0
20,1,1,1,0,0,2,2,0,1,0,255,3,255,19,710.483,"Penguin_iDOL",R,14,84,108,2.133,-0.707,0.276,1.758,0.236,1.672,-36.49,24.158,89,11,0,2,0,366.359,332.813,21.012,0,0,1,4,5,L,"ddil_ddil69",175.8,90,0.4,3,40,W,Y,711.62,255,116,64,101,70,139,90,25.056,-39.053,0.39,0.729,-20.535,0.95,0,0.251,281.028,448.275,-67.41,0.094,-37.451,0,"HANA_ARASHI",0.101,-17.452,0,"펜케이크",-22.003,-48.366,0,"「론구」",-11.852,-65.952,0,"시즈카_Shizuka",20.025,-44.407,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,713.866,40.455,-79.074,714.132,6,39.301,1.347,-77.009,0,0,,,,,,,,,716.665,,,,710.65,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"AI",,716.665,,0
21,1,0,1,0,0,0,0,0,0,0,255,255,255,0,816.916,"mungjungh",R,32,58,113,0.629,-0.143,0.781,1.203,-0.089,1.489,-36.438,41.272,4,46,51,0,0,194.75,-48.289,21.947,0,0,0,0,4,R,"시즈카_Shizuka",190,86.716,0.5,0,0,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,-37.448,0,"Yes_Man_",0.031,-17.182,0,"Po_cari",-19.132,-39.955,0,"Ѕeyeon",-14.377,-64.344,0,"_Gosomi",21.016,-46.548,0,"ddil_ddil69",17.653,-62.044,0,"AI",40.902,-90.652,0,"AI",0,-109.842,0,"AI",-40.802,-90.552,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
22,1,0,1,0,0,0,0,0,0,0,255,255,255,1,844.442,"mungjungh",R,32,78,128,2.457,-0.167,0.981,1.198,0.763,1.444,-36.438,54.612,6,57,37,4,0,186.844,-79.76,21.171,0,0,1,0,4,R,"시즈카_Shizuka",190,86.716,0.5,0,47,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,-36.984,0,"Yes_Man_",0.078,-17.231,0,"Po_cari",-20.46,-44.663,0,"Ѕeyeon",-14.918,-62.89,0,"_Gosomi",21.654,-47.62,0,"ddil_ddil69",8.275,-45.33,0,"AI",40.902,-90.652,0,"AI",0,-109.842,0,"AI",-40.802,-90.552,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
23,1,0,1,0,0,1,0,0,0,0,255,255,255,2,861.297,"mungjungh",R,32,77,127,-0.779,0.476,0.672,1.292,-0.597,1.79,-36.438,29.727,0,75,25,0,0,156.883,-140.195,19.245,0,0,1,0,4,R,"시즈카_Shizuka",190,86.716,0.5,0,46,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,-37.142,0,"Yes_Man_",-0.172,-17.128,0,"Po_cari",-21.03,-45.042,0,"Ѕeyeon",-15.68,-63.458,0,"_Gosomi",20.936,-48.765,0,"ddil_ddil69",0.103,-59.202,0,"AI",40.902,-90.652,0,"AI",0,-109.842,0,"AI",-40.802,-90.552,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
24,1,0,1,0,0,2,0,0,0,0,255,255,255,3,877.84,"mungjungh",R,32,73,125,-0.991,0.034,0.653,1.21,-0.685,1.524,-36.438,30.238,0,65,35,0,0,152.371,-125.428,22.761,0,0,0,0,4,R,"시즈카_Shizuka",190,86.716,0.5,0,46,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,-37.251,0,"Yes_Man_",-0.146,-17.207,0,"Po_cari",-20.663,-44.974,0,"Ѕeyeon",-16.573,-65.559,0,"_Gosomi",21.321,-49.197,0,"ddil_ddil69",7.348,-66.514,0,"AI",40.902,-90.652,0,"AI",0,-109.842,0,"AI",-40.802,-90.552,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
